id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
2039149,Walkable Seattle 3-bedroom Home,5325329,Blair,Ballard,Ballard,47.66686785,-122.3640313,Entire home/apt,225.00,1,121,2015-12-21,5.15,8,124,121,
227636,Large Ballard/Fremont apartment,1187351,Michael,Ballard,Ballard,47.66807053,-122.3620862,Entire home/apt,120.00,2,131,2015-12-29,2.59,1,320,131,
3689119,A Garden Guest House,1375021,Charlotte & Larry,Ballard,Ballard,47.67212369,-122.3650094,Entire home/apt,85.00,2,49,2016-01-02,2.85,1,365,49,
1179538,Townhome Top Floor 2 Bedrms+Balcony,6407320,Varun,Ballard,Ballard,47.67358404,-122.3738143,Private room,80.00,1,2,2015-12-01,1.3,1,326,2,
6823781,Private Apt. Fremont/Ballard,35742272,Lisa,Ballard,Ballard,47.66337838,-122.3646915,Entire home/apt,89.00,2,28,2015-11-29,4.29,1,324,28,
2284536,Vintage Ballard Charm,129014,Rob And Molly,Ballard,Ballard,47.66934139,-122.3662641,Entire home/apt,99.00,2,111,2015-12-20,4.89,2,348,111,
5143441,Seattle Charm,179626,Susan,Ballard,,47.66493716,-122.3616797,Entire home/apt,110.00,1,49,2015-12-18,4.51,2,345,49,
5749958,Beautiful Phinney/Ballard Retreat,3751963,Alan & Katence,Ballard,Ballard,47.66884467,-122.3683793,Entire home/apt,180.00,3,28,2015-10-05,3.4,1,60,28,
9116815,Cozy 2BD Apt in New Brewery Dist .,276239,Jacob And Katie,Ballard,,47.6650167,-122.3647071,Entire home/apt,150.00,2,0,,,1,337,0,
7731836,"Ballard One Bedroom, lots of light!",8739320,Reese,Ballard,Ballard,47.66893752,-122.3733392,Entire home/apt,70.00,1,3,2015-12-27,3,1,56,3,
10262971,Private Floor - Modern Ballard Home,4933168,Jeff,Ballard,Ballard,47.66597002,-122.3686393,Private room,70.00,1,0,,,1,365,0,
1407502,Private garden room in hip Ballard,6136210,Nicole,Ballard,Ballard,47.67431327,-122.3679688,Private room,75.00,4,9,2014-12-02,0.47,1,365,9,
8817038,Ballard Sunset View with Parking,3656709,Bryan & Mark,Ballard,,47.66520903,-122.3624565,Entire home/apt,85.00,2,12,2015-12-28,5.22,1,114,12,
4449303,Private Floor in Modern Townhouse,19993125,Steven,Ballard,Ballard,47.66444545,-122.370171,Private room,80.00,1,50,2015-12-23,5.02,1,85,50,
8255615,Quiet Backyard Private Apartment,15178583,Jennifer,Ballard,Ballard,47.66682168,-122.3629367,Entire home/apt,90.00,3,3,2015-12-01,0.85,1,174,3,
4053092,Private bed/bath in Ballard,9995182,India,Ballard,Ballard,47.67122243,-122.3636869,Private room,80.00,1,24,2015-10-06,1.58,1,342,24,
6886633,The El Rey in Frelard,24786046,Shawn,Ballard,Ballard,47.66365549,-122.3669411,Entire home/apt,75.00,1,81,2015-12-18,12.15,1,361,81,
8820414,Seattle Escape - Charming 2bdrm,4855968,Emily,Ballard,Ballard,47.67548903,-122.3675145,Entire home/apt,80.00,1,0,,,1,247,0,
3052151,Priv.RM Olympic View 4m Sunny Loft,5067360,Wendy,Ballard,Ballard,47.66688717,-122.3646641,Private room,70.00,2,19,2015-07-30,0.98,1,360,19,
2339333,Spacious Home in Phinney/Ballard,11850640,Dirk,Ballard,,47.67357118,-122.3642743,Entire home/apt,350.00,3,6,2015-07-28,0.95,1,131,6,
1618842,Private Studio - Industrial Ballard,8612866,Julie & Jeff,Ballard,Ballard,47.66524464,-122.3704095,Entire home/apt,95.00,2,115,2015-12-15,4.79,1,313,115,
888967,Spacious Room in Zero-Energy House,4405122,Eric,Ballard,Ballard,47.67167956,-122.3653898,Private room,90.00,1,72,2015-12-01,2.14,2,179,72,
380950,Craftsman Charmer w/ Stunning Views,287962,Ian,Ballard,Fremont,47.66624017,-122.3609177,Entire home/apt,435.00,2,12,2015-09-14,0.28,2,205,12,
8097708,3BR Sunny Ballard House,31148752,Bo,Ballard,Ballard,47.67091242,-122.3655995,Entire home/apt,250.00,2,1,2015-09-09,0.25,8,365,1,
5671843,Ballard Artcove,18413215,Emiliya,Ballard,Ballard,47.67098702,-122.3751406,Private room,65.00,14,31,2015-12-01,3.31,1,358,31,
904057,Enjoy Seattle in Your Mini-Home!,4678869,Errin,Ballard,Ballard,47.66539135,-122.3660988,Entire home/apt,95.00,3,125,2015-12-19,3.57,1,258,125,
7161725,Two Bedroom Suite in Ballard,21015753,Theodora,Ballard,Ballard,47.67342403,-122.3742328,Private room,110.00,2,7,2015-09-20,1.24,1,309,7,
9587410,Cozy Ballard Craftsman /upper floor,26498368,Peggy,Ballard,Ballard,47.67155243,-122.3676333,Private room,50.00,1,2,2016-01-03,2,1,361,2,
9202380,Suite on the Ridge,2067157,Hailey,Ballard,Fremont,47.66338811,-122.3613784,Entire home/apt,95.00,1,0,,,1,358,0,
2238105,Modern Ballard/Fremont Cottage,7727480,Melanie/Brian,Ballard,Ballard,47.66336498,-122.3624685,Entire home/apt,100.00,4,62,2015-12-28,2.7,1,206,62,
9545766,Ballard Basement,12851001,Charity,Ballard,Ballard,47.67076135,-122.371095,Private room,89.00,1,0,,,1,365,0,
2441908,Cozy Ballard Cottage - Sleeps 5,12483454,Kelly,Ballard,Ballard,47.67591574,-122.3704736,Entire home/apt,116.00,2,74,2015-12-29,3.3,1,289,74,
9367465,Crow's Nest Cottage,48604323,Matt And Amy,Ballard,Ballard,47.66365131,-122.3620818,Entire home/apt,150.00,2,1,2015-12-01,0.86,1,300,1,
3031415,"Clean, Spacious, Seattle 3-bedroom!",5325329,Blair,Ballard,Ballard,47.66525243,-122.3619207,Entire home/apt,275.00,1,107,2015-12-26,5.63,8,21,107,
843812,New Zero-Energy Home in Ballard,4405122,Eric,Ballard,Ballard,47.67133442,-122.3657976,Entire home/apt,180.00,3,10,2015-10-20,0.29,2,5,10,
3835995,Ballard Craftsman Charmer,19756727,Jamie,Ballard,Ballard,47.67307821,-122.3641401,Entire home/apt,97.00,1,155,2015-12-23,9.14,1,353,155,
9732638,Ballard home with private rooftop,19984963,Sarah,Ballard,Ballard,47.66678535,-122.3667514,Entire home/apt,200.00,2,0,,,1,308,0,
3768745,Downtown Queen Anne large suite,19311504,Andrew,Queen Anne,,47.63184304,-122.3451235,Private room,120.00,2,15,2015-11-01,2.27,1,361,15,
3975434,One private bedroom in a large Apt,6307839,Vincent,Queen Anne,Lower Queen Anne,47.62812031,-122.3487521,Private room,109.00,2,17,2015-08-27,1.04,1,89,17,
5620928,Master Suite - Private Entrance,15543526,Rachel And Paul,Queen Anne,Queen Anne,47.64359973,-122.3446299,Private room,115.00,2,13,2015-10-18,1.86,1,365,13,
7381677,"Modern, Intimate & Iconic City View",38669130,Michaela,Queen Anne,Lower Queen Anne,47.62889479,-122.3475714,Entire home/apt,199.00,2,13,2015-12-21,2.52,1,102,13,
5487934,Relaxing room available,13546801,Louise,Queen Anne,Queen Anne,47.63899882,-122.3435739,Private room,150.00,1,2,2015-07-27,0.26,1,287,2,
9028447,Apartment on Lake Union downtown,2704826,Nate,Queen Anne,,47.63950083,-122.3433039,Entire home/apt,100.00,1,1,2015-12-12,1,1,365,1,
757840,Hilltop House - 3 Bd Great Location,3991908,Becky,Queen Anne,Queen Anne,47.63152636,-122.3562828,Entire home/apt,250.00,2,98,2015-12-05,2.56,1,303,98,
8848403,Centrally located place - Queen Ann,46243391,Taher,Queen Anne,Queen Anne,47.64017717,-122.3465226,Shared room,39.00,1,2,2015-12-25,2,2,365,2,
7430926,"Beautiful & Modern, Great Location",32052651,Audrey,Queen Anne,Queen Anne,47.64290503,-122.346705,Entire home/apt,69.00,2,28,2015-12-29,5.92,1,311,28,
7021544,Between Fremont & Downtown! Retro,31366898,Christine,Queen Anne,Queen Anne,47.64075557,-122.3428766,Entire home/apt,145.00,2,17,2015-11-27,3.15,5,112,17,
1323446,Seattle + free parking + quiet,7053059,Laura,Queen Anne,Queen Anne,47.63544456,-122.3555166,Entire home/apt,98.00,1,139,2015-12-20,4.59,1,326,139,
3925573,Cozy Apartment near Bumbershoot,20338511,Amber,Queen Anne,,47.64269717,-122.3436911,Entire home/apt,130.00,2,5,2015-09-14,0.32,1,2,5,
8723086,"Elegant, Spacious Urban Apartment",45781945,Wesley,Queen Anne,,47.63892301,-122.3428269,Entire home/apt,85.00,1,15,2015-12-22,5,1,201,15,
781474,Studio at Mibbett Hollow -Private,4122018,Lynne,Queen Anne,Queen Anne,47.64291211,-122.3446833,Entire home/apt,85.00,2,1,2013-04-03,0.03,2,89,1,
9812439,World Travelers Welcome to Seattle!,31366898,Christine,Queen Anne,Queen Anne,47.63934586,-122.3431324,Entire home/apt,73.00,2,0,,,5,77,0,
3401644,Quiet apartment Queen Anne,106721,Paula,Queen Anne,Queen Anne,47.63507293,-122.3545941,Entire home/apt,150.00,1,5,2015-08-30,0.31,1,20,5,
10036903,Downtown Seattle Apt 93 walk score!,51433714,Chris,Queen Anne,Lower Queen Anne,47.62857355,-122.3559092,Entire home/apt,85.00,3,0,,,1,111,0,
5310193,Top of Queen Anne 3 Bed / 2 Bath,27508753,Scott,Queen Anne,Queen Anne,47.63793826,-122.3507256,Entire home/apt,190.00,1,3,2015-12-28,0.6,1,128,3,
5308875,Cozy Condo in Lower Queen Anne.,11358129,Clint,Queen Anne,,47.62930931,-122.3441362,Entire home/apt,68.00,2,17,2015-11-21,2.88,1,320,17,
5052459,"View, Location and Plenty of Space",26032511,Tracy,Queen Anne,Queen Anne,47.6305064,-122.3450221,Entire home/apt,149.00,2,31,2015-12-15,3.08,1,157,31,
7228499,Downtown Home Sleeps 8,5325329,Blair,Queen Anne,Queen Anne,47.630214,-122.3476151,Entire home/apt,349.00,1,34,2015-12-28,7.18,8,152,34,
7651653,Top Floor Condo w/ View -Queen Anne,9423731,Brooke,Queen Anne,Queen Anne,47.62954816,-122.3465966,Entire home/apt,105.00,21,1,2015-11-10,0.54,2,131,1,
1494986,Queen Anne Garden Getaway,316200,William,Queen Anne,Queen Anne,47.6337667,-122.3446154,Entire home/apt,145.00,3,10,2015-12-05,0.35,4,324,10,
1783382,City view in large urban condo,9361239,Emily,Queen Anne,Queen Anne,47.63444164,-122.3437841,Entire home/apt,150.00,2,15,2015-09-28,0.61,1,352,15,
7513198,Spectacular Queen Anne View Condo,12456569,Ryan,Queen Anne,Queen Anne,47.63211913,-122.3468193,Entire home/apt,275.00,4,1,2015-08-15,0.21,1,139,1,
8308316,"Top of QA Hill, SUPER CHARMING apt",3792761,Kimberly,Queen Anne,Queen Anne,47.63043465,-122.3501712,Entire home/apt,165.00,2,7,2015-12-20,1.98,1,294,7,
9694921,Remodeled Historic House in WestLk,3787979,Cathy,Queen Anne,Queen Anne,47.63840684,-122.344077,Entire home/apt,196.00,2,1,2015-12-31,1,1,47,1,
2472850,Queen Anne Condo,2840320,Teagen,Queen Anne,Queen Anne,47.62900387,-122.3438233,Entire home/apt,195.00,2,28,2015-09-07,1.41,1,365,28,
5487522,SPECTACULAR SPACE IN QUIET PLACE,13546801,Louise,Queen Anne,Queen Anne,47.63935867,-122.3440287,Entire home/apt,200.00,2,7,2015-10-03,0.73,1,89,7,
4016650,The Gallery - Lake Union View Room,238431,Brian,Queen Anne,Queen Anne,47.64011972,-122.3445298,Private room,90.00,2,36,2015-11-18,3.48,1,88,36,
10229434,Charming Westlake Apt with a View!,21616710,Courtney,Queen Anne,,47.63815778,-122.3441574,Entire home/apt,100.00,1,0,,,1,362,0,
3479241,Modern apartment with AMAZING view!,15893988,Kalia,Queen Anne,Queen Anne,47.63987162,-122.3418345,Private room,125.00,2,16,2015-08-17,0.92,1,317,16,
5848400,Queen Anne Classic Victorian 3 Bdrm,430709,Sea To Sky Rentals,Queen Anne,Queen Anne,47.63214523,-122.3506487,Entire home/apt,250.00,3,4,2015-10-19,0.5,31,301,4,
6077760,Private Room and Patio with View,21288637,Alex,Queen Anne,Westlake,47.63453262,-122.3437901,Private room,130.00,2,23,2015-10-25,2.92,1,359,23,
4642956,Top of Queen Anne on Highland Drive,24038354,John & Ann,Queen Anne,Queen Anne,47.62994743,-122.351388,Entire home/apt,209.00,3,1,2015-03-08,0.1,1,365,1,
1167507,Queen Anne Mother-In-Law 1br/1bath,6393323,Thomas And Leona,Queen Anne,Queen Anne,47.63192143,-122.3485203,Entire home/apt,110.00,2,61,2015-12-11,1.93,1,336,61,
6044106,Modern Seattle Apartment with gym!,31366898,Christine,Queen Anne,Queen Anne,47.64154276,-122.3446612,Entire home/apt,90.00,2,50,2015-12-28,5.91,5,84,50,
1799255,Cozy Queen Anne Cottage,9435135,Sharon,Queen Anne,Queen Anne,47.63812903,-122.352374,Private room,90.00,2,55,2015-11-17,2.29,1,362,55,
8941768,Queen Anne Living,3022709,Laura,Queen Anne,Queen Anne,47.63279988,-122.3465579,Entire home/apt,130.00,1,1,2015-11-15,0.59,2,348,1,
6569950,Breathtaking Views Near City,34363282,Brad,Queen Anne,Lower Queen Anne,47.63082669,-122.3562298,Entire home/apt,175.00,2,1,2015-08-10,0.2,1,196,1,
7733192,"Luxurious, Modern, Panoramic Views",24633415,David,Queen Anne,Queen Anne,47.6327564,-122.3469865,Entire home/apt,749.00,1,12,2016-01-01,2.67,1,359,12,
9215782,"Queen Anne 2-Bedroom, 2-Bath Condo",23551180,Mary,Queen Anne,Queen Anne,47.62846484,-122.3465481,Entire home/apt,115.00,1,2,2015-12-12,1.71,1,3,2,
5175631,Le Penthouse,17039361,Jeremy,Queen Anne,Queen Anne,47.64236917,-122.3440864,Entire home/apt,165.00,2,26,2015-12-11,2.57,1,347,26,
6315614,Queen Anne Comfort,27215994,Jonathan,Queen Anne,Queen Anne,47.6293877,-122.3459247,Entire home/apt,109.00,1,0,,,1,216,0,
9134193,Modern Open Studio,47573170,Kristin,Queen Anne,Queen Anne,47.63685503,-122.3568735,Entire home/apt,80.00,1,1,2015-12-20,1,1,43,1,
2481189,Queen Anne - Cozy 3 BD View/Parking,12693172,Laura & Peter,Queen Anne,Queen Anne,47.63630285,-122.3478271,Entire home/apt,285.00,2,53,2015-11-23,2.41,1,332,53,
8535897,Meditteranean Style Queen Anne Home,23822173,Supriya,Queen Anne,Queen Anne,47.63321404,-122.3549398,Private room,80.00,1,13,2015-12-29,3.82,1,162,13,
9476826,Furnished private room/new building,2495385,Drew,Queen Anne,Queen Anne,47.6294311,-122.3452937,Private room,75.00,1,0,,,1,365,0,
3144311,"Stunning Water View, Spacious Condo",1917040,Aman,Queen Anne,,47.63770585,-122.3439878,Entire home/apt,68.00,20,4,2015-09-08,0.63,1,307,4,
9370007,Luminous and Comfortable,23792018,Roda,Queen Anne,Queen Anne,47.62917175,-122.3474787,Entire home/apt,85.00,2,0,,,5,309,0,
6781308,"Heart of Seattle, minutes to it all",33944952,Timothy,Queen Anne,Queen Anne,47.64219186,-122.3464303,Entire home/apt,125.00,2,32,2015-12-18,4.68,2,57,32,
160222,Apt on Lake Union & inHeart of City,767899,Amy,Queen Anne,Queen Anne,47.64034606,-122.3420882,Entire home/apt,110.00,2,53,2015-10-10,0.98,1,270,53,
4250367,Luxury in Queen Anne very walkable!,919364,Jeff,Queen Anne,Queen Anne,47.62905147,-122.3509893,Entire home/apt,600.00,3,8,2015-11-29,0.53,1,365,8,
8755479,"2 bedroom & 2 bath, large deck VIEW",6097842,Brittain,Queen Anne,Queen Anne,47.62983437,-122.3468722,Entire home/apt,235.00,1,2,2015-11-28,0.71,2,360,2,
8829156,"Queen Ann, central neighborhood",46243391,Taher,Queen Anne,Queen Anne,47.64051553,-122.344504,Entire home/apt,75.00,1,7,2015-12-28,2.66,2,82,7,
5126077,Location and View in Queen Anne,6097842,Brittain,Queen Anne,Queen Anne,47.63000397,-122.3451203,Private room,95.00,1,1,2015-10-08,0.34,2,365,1,
6108796,Classy Seattle Apartment and gym,31366898,Christine,Queen Anne,Queen Anne,47.64103958,-122.3444038,Entire home/apt,103.00,2,49,2015-12-17,5.81,5,85,49,
2692126,Cute & Tidy by Seattle Center!,106972,Kelly,Queen Anne,Queen Anne,47.63111242,-122.3439642,Entire home/apt,120.00,3,59,2015-12-13,3.45,1,93,59,
6882211,Spacious Apt in Queen Anne,5468952,Jennifer,Queen Anne,Queen Anne,47.64046804,-122.3557637,Entire home/apt,95.00,1,0,,,1,124,0,
9573675,"Lake Union view, 5 min to downtown!",49560117,Charles,Queen Anne,Queen Anne,47.63953892,-122.3448475,Entire home/apt,143.00,1,0,,,1,365,0,
3544953,View of Lake Union,15791829,Sabrina & Ryan,Queen Anne,Queen Anne,47.64071111,-122.3463179,Private room,99.00,2,18,2015-09-25,1.02,1,365,18,
2020505,"Private ""in house"" guest suite ",10385963,Trish And Patrick,Queen Anne,Queen Anne,47.64145197,-122.3528848,Entire home/apt,142.00,3,63,2015-10-19,2.76,1,156,63,
5580457,Steps away from Lake Union,17572659,Rachel,Queen Anne,Queen Anne,47.64387483,-122.3461443,Entire home/apt,150.00,2,16,2016-01-03,1.7,1,179,16,
1495271,Spacious Queen Anne Craftsman,1300775,Tatyana,Queen Anne,Queen Anne,47.63911468,-122.3542986,Entire home/apt,295.00,1,4,2015-08-08,0.14,1,5,4,
8455865,Queen Anne Jewel,44510434,Bill,Queen Anne,Queen Anne,47.64032332,-122.3493863,Entire home/apt,335.00,2,3,2015-12-01,1.07,1,233,3,
9679300,Cozy 1 BR apt. In Queen Anne,49371015,Geoff,Queen Anne,,47.62963743,-122.3561691,Private room,60.00,1,0,,,1,362,0,
6065566,Charming Queen Anne Hill Craftsman,31483782,Kevin,Queen Anne,Queen Anne,47.63703759,-122.353111,Entire home/apt,250.00,4,2,2015-08-31,0.37,1,234,2,
4645208,1905 Craftsman in Ideal Location!,24049136,Jeff,Queen Anne,Queen Anne,47.63394912,-122.3496911,Entire home/apt,499.00,2,14,2015-08-30,1.57,1,360,14,
6115807,Spacious 3BR/2BA  Family Home,13566271,Gene & Shannon,Queen Anne,,47.63786752,-122.3530645,Entire home/apt,350.00,2,9,2015-11-28,1.53,1,160,9,
7091397,Secret Garden Bungalow,7376011,Barbara,Queen Anne,Queen Anne,47.63736553,-122.352344,Entire home/apt,156.00,3,11,2015-11-02,1.98,1,364,11,
6134153,2BR Apt in Lovely Queen Anne Home,13566271,Gene & Shannon,Queen Anne,Queen Anne,47.63784754,-122.3535869,Entire home/apt,200.00,2,11,2015-10-06,1.67,1,159,11,
7763878,Best Seattle Location!,19002091,Jaymi,Queen Anne,,47.63180066,-122.3559977,Entire home/apt,180.00,2,1,2015-09-01,0.24,1,365,1,
8088447,Central 1-BR with Lake Union View,5992456,Hannah,Queen Anne,Queen Anne,47.63831372,-122.3429312,Entire home/apt,103.00,1,1,2015-11-09,0.53,1,93,1,
3418349,Everything you need in Lower Q. A.!,17234030,Zachary,Queen Anne,Queen Anne,47.62833641,-122.3463335,Entire home/apt,99.00,1,115,2016-01-02,6.39,1,102,115,
9199982,lakeview in QueenAnne near Fremont,46019955,Janny,Queen Anne,Queen Anne,47.64007889,-122.3452415,Entire home/apt,94.00,2,6,2015-12-28,4.19,1,177,6,
6400000,Cozy 1BR/1BA Apartment,13566271,Gene & Shannon,Queen Anne,Queen Anne,47.63892542,-122.3562882,Entire home/apt,160.00,1,10,2015-09-25,1.46,1,155,10,
6776229,"Heart of Seattle, Water & city view",33944952,Timothy,Queen Anne,Queen Anne,47.64001746,-122.3451296,Entire home/apt,129.00,2,21,2015-12-21,4.88,2,62,21,
7627794,Westlake luxury loft with lake view,39970532,Ian,Queen Anne,Queen Anne,47.63879043,-122.341579,Entire home/apt,219.00,2,5,2015-11-01,1.01,1,68,5,
8374102,Spacious & Clean 1 bedroom Apt.,23792018,Roda,Queen Anne,Queen Anne,47.62919531,-122.3480345,Entire home/apt,91.00,2,5,2015-12-23,1.42,5,342,5,
6316934,Cute vintage flat 10 min to it all!,31366898,Christine,Queen Anne,Queen Anne,47.6393371,-122.3442914,Entire home/apt,75.00,2,53,2015-12-26,6.82,5,44,53,
1820794,Highland Hideaway SpaceNeedle View,9533123,Pam,Queen Anne,Queen Anne,47.63033292,-122.3476269,Entire home/apt,99.00,2,106,2015-12-30,4.37,1,231,106,
314180,Sunny Home w/ Views in Wallingford,1224813,Cam,Other neighborhoods,Wallingford,47.65386101,-122.3384965,Entire home/apt,300.00,5,24,2015-12-01,0.51,3,132,24,
8670079,"Furnished, great spot, near UW",45544717,Annie,Other neighborhoods,Wallingford,47.66772999,-122.3268727,Entire home/apt,150.00,1,0,,,1,69,0,
4868135,Designer 2 Bdrm Fremont/Wallingford,1121532,Autumn,Other neighborhoods,Fremont,47.66144065,-122.343953,Entire home/apt,149.00,2,11,2015-09-29,0.89,7,364,11,
5336585,Beautiful Loft Apartment UW,27656377,Alex,Other neighborhoods,Wallingford,47.66166903,-122.3337431,Entire home/apt,75.00,1,1,2015-03-07,0.1,1,300,1,
1427103,Wallingford Private 1BD Apartment,7675473,Marne,Other neighborhoods,Wallingford,47.65317216,-122.3372994,Entire home/apt,95.00,1,79,2015-12-06,2.78,2,341,79,
3518808,Modern Green Lake Apartment,17717833,Brian And Gina,Other neighborhoods,Wallingford,47.66458664,-122.3330577,Entire home/apt,100.00,2,52,2015-11-29,3.18,1,343,52,
8995844,"Charm, convenience in Wallingford",964658,Marina,Other neighborhoods,Wallingford,47.66407098,-122.3353794,Entire home/apt,250.00,4,1,2015-11-29,0.81,1,46,1,
356566,Sunny Bedroom w/View: Wallingford,1224813,Cam,Other neighborhoods,Wallingford,47.65389856,-122.3380692,Private room,105.00,5,13,2014-02-23,0.28,3,347,13,
6466388,Airy Green Lake Craftsman,20567228,Shana,Other neighborhoods,,47.67094939,-122.3247405,Private room,74.00,1,20,2015-10-06,2.86,2,277,20,
4531944,Cozy Green Lake Cottage,7796684,Susan,Other neighborhoods,,47.66618274,-122.3346106,Entire home/apt,140.00,1,30,2016-01-02,2.29,1,342,30,
6686072,GreenLake - Modern and Convenient,34994802,Marian,Other neighborhoods,Wallingford,47.67150263,-122.3278906,Entire home/apt,130.00,3,14,2015-11-18,2.3,1,254,14,
4384343,Chic In City  Basement Apartment,2472278,Carrie,Other neighborhoods,Wallingford,47.66546743,-122.3235737,Entire home/apt,110.00,2,27,2015-12-01,1.88,1,337,27,
7900056,A+ Home for 2-8 near Green Lake-UW,6885026,Jim,Other neighborhoods,Wallingford,47.6669849,-122.3394022,Entire home/apt,199.00,2,5,2015-11-01,1.42,2,359,5,
6378563,Wallingford Terrace Garden,22840181,Samantha,Other neighborhoods,,47.65373805,-122.3389802,Entire home/apt,209.00,3,5,2015-08-31,0.67,2,262,5,
5630783,Private Greenlake Studio Apartment,29181914,Chris & Maria,Other neighborhoods,Wallingford,47.66895679,-122.3377825,Entire home/apt,100.00,2,28,2015-11-09,2.92,1,157,28,
340706,Charming Wallingford Apartment,1015653,David,Other neighborhoods,Wallingford,47.65588494,-122.332136,Entire home/apt,110.00,2,97,2015-12-14,2.09,1,153,97,
6202214,Cozy 1BD Apartment in Wallingford.,7556974,Peggy,Other neighborhoods,Wallingford,47.65163619,-122.3386218,Entire home/apt,104.00,2,15,2015-12-05,1.97,1,152,15,
1030411,Classic Seattle/Wallingford Home,365852,Kymber,Other neighborhoods,Wallingford,47.66540203,-122.3393869,Entire home/apt,200.00,3,3,2014-12-28,0.16,1,0,3,
7922373,Brick Colonial in Wallingford,23986021,Derrill And Patty,Other neighborhoods,,47.65361625,-122.3325597,Entire home/apt,99.00,2,1,2015-11-29,0.81,1,179,1,
6156470,Relax with a CANNACATION  getaway!,17935405,Anna,Other neighborhoods,,47.66474422,-122.3381738,Private room,90.00,1,43,2015-12-12,5.71,2,362,43,
2994309,Contemporary 2 Bedroom Apartment,7319622,Darren & Stephanie,Other neighborhoods,Wallingford,47.66585564,-122.3226907,Entire home/apt,135.00,3,71,2015-12-29,3.6,1,344,71,
